report_id,date,house,source_pdf,origin_schema,legacy_row,region,application,metric,fy,value,value_prev,unit,basis,source_page,review_reasons,decision_status,actual_metric,period_scope,decision_reason
2025-11-19_다올투자증권_산업,2025-11-19,다올투자증권,inbox/다올투자증권_전자장비와기기_AI가 쏘아올린 ESS 시장의 개화와 한국의 배터리_20251119.pdf,demand_forecasts,30,글로벌,EV,실적치,2022,14010,,천대,글로벌 xEV 합계 판매대수,28,실적치는 원문 지표 재확인 필요,,,,
2025-11-19_다올투자증권_산업,2025-11-19,다올투자증권,inbox/다올투자증권_전자장비와기기_AI가 쏘아올린 ESS 시장의 개화와 한국의 배터리_20251119.pdf,demand_forecasts,31,글로벌,EV,실적치,2023,18829,,천대,글로벌 xEV 합계 판매대수,28,실적치는 원문 지표 재확인 필요,,,,
2025-11-19_다올투자증권_산업,2025-11-19,다올투자증권,inbox/다올투자증권_전자장비와기기_AI가 쏘아올린 ESS 시장의 개화와 한국의 배터리_20251119.pdf,demand_forecasts,32,글로벌,EV,실적치,2024,22752,,천대,글로벌 xEV 합계 판매대수,28,실적치는 원문 지표 재확인 필요,,,,
2025-11-19_다올투자증권_산업,2025-11-19,다올투자증권,inbox/다올투자증권_전자장비와기기_AI가 쏘아올린 ESS 시장의 개화와 한국의 배터리_20251119.pdf,demand_forecasts,37,글로벌,합계,실적치,2020,77192,,천대,글로벌 자동차 총 판매대수,28,EV·ESS 외 application: 합계 | 실적치는 원문 지표 재확인 필요,,,,
2025-11-19_다올투자증권_산업,2025-11-19,다올투자증권,inbox/다올투자증권_전자장비와기기_AI가 쏘아올린 ESS 시장의 개화와 한국의 배터리_20251119.pdf,demand_forecasts,38,글로벌,합계,실적치,2021,80591,,천대,글로벌 자동차 총 판매대수,28,EV·ESS 외 application: 합계 | 실적치는 원문 지표 재확인 필요,,,,
2025-11-19_다올투자증권_산업,2025-11-19,다올투자증권,inbox/다올투자증권_전자장비와기기_AI가 쏘아올린 ESS 시장의 개화와 한국의 배터리_20251119.pdf,demand_forecasts,39,글로벌,합계,실적치,2022,79721,,천대,글로벌 자동차 총 판매대수,28,EV·ESS 외 application: 합계 | 실적치는 원문 지표 재확인 필요,,,,
2025-11-19_다올투자증권_산업,2025-11-19,다올투자증권,inbox/다올투자증권_전자장비와기기_AI가 쏘아올린 ESS 시장의 개화와 한국의 배터리_20251119.pdf,demand_forecasts,40,글로벌,합계,실적치,2023,89085,,천대,글로벌 자동차 총 판매대수,28,EV·ESS 외 application: 합계 | 실적치는 원문 지표 재확인 필요,,,,
2025-11-19_다올투자증권_산업,2025-11-19,다올투자증권,inbox/다올투자증권_전자장비와기기_AI가 쏘아올린 ESS 시장의 개화와 한국의 배터리_20251119.pdf,demand_forecasts,41,글로벌,합계,실적치,2024,90150,,천대,글로벌 자동차 총 판매대수,28,EV·ESS 외 application: 합계 | 실적치는 원문 지표 재확인 필요,,,,
2025-11-19_다올투자증권_산업,2025-11-19,다올투자증권,inbox/다올투자증권_전자장비와기기_AI가 쏘아올린 ESS 시장의 개화와 한국의 배터리_20251119.pdf,demand_forecasts,42,글로벌,합계,판매대수,2025,91322,,천대,"글로벌 자동차 총 판매대수 전망, 2026년 15백만대 시장 달성 가능",28,EV·ESS 외 application: 합계 | 판매대수는 EV만 자동 이관: 합계,,,,
2025-11-19_다올투자증권_산업,2025-11-19,다올투자증권,inbox/다올투자증권_전자장비와기기_AI가 쏘아올린 ESS 시장의 개화와 한국의 배터리_20251119.pdf,demand_forecasts,43,글로벌,합계,판매대수,2026,92692,,천대,글로벌 자동차 총 판매대수 전망,28,EV·ESS 외 application: 합계 | 판매대수는 EV만 자동 이관: 합계,,,,
2025-11-19_다올투자증권_산업,2025-11-19,다올투자증권,inbox/다올투자증권_전자장비와기기_AI가 쏘아올린 ESS 시장의 개화와 한국의 배터리_20251119.pdf,demand_forecasts,44,글로벌,합계,판매대수,2027,94082,,천대,글로벌 자동차 총 판매대수 전망,28,EV·ESS 외 application: 합계 | 판매대수는 EV만 자동 이관: 합계,,,,
2025-11-19_다올투자증권_산업,2025-11-19,다올투자증권,inbox/다올투자증권_전자장비와기기_AI가 쏘아올린 ESS 시장의 개화와 한국의 배터리_20251119.pdf,demand_forecasts,45,글로벌,합계,판매대수,2028,96999,,천대,글로벌 자동차 총 판매대수 전망,28,EV·ESS 외 application: 합계 | 판매대수는 EV만 자동 이관: 합계,,,,
2025-11-19_다올투자증권_산업,2025-11-19,다올투자증권,inbox/다올투자증권_전자장비와기기_AI가 쏘아올린 ESS 시장의 개화와 한국의 배터리_20251119.pdf,demand_forecasts,46,유럽,EV,실적치,2020,719,,천대,유럽 BEV 판매대수,28,실적치는 원문 지표 재확인 필요,,,,
2025-11-19_다올투자증권_산업,2025-11-19,다올투자증권,inbox/다올투자증권_전자장비와기기_AI가 쏘아올린 ESS 시장의 개화와 한국의 배터리_20251119.pdf,demand_forecasts,47,유럽,EV,실적치,2021,1188,,천대,유럽 BEV 판매대수,28,실적치는 원문 지표 재확인 필요,,,,
2025-11-19_다올투자증권_산업,2025-11-19,다올투자증권,inbox/다올투자증권_전자장비와기기_AI가 쏘아올린 ESS 시장의 개화와 한국의 배터리_20251119.pdf,demand_forecasts,48,유럽,EV,실적치,2022,1556,,천대,유럽 BEV 판매대수,28,실적치는 원문 지표 재확인 필요,,,,
2025-11-19_다올투자증권_산업,2025-11-19,다올투자증권,inbox/다올투자증권_전자장비와기기_AI가 쏘아올린 ESS 시장의 개화와 한국의 배터리_20251119.pdf,demand_forecasts,49,유럽,EV,실적치,2023,2022,,천대,유럽 BEV 판매대수,28,실적치는 원문 지표 재확인 필요,,,,
2025-11-19_다올투자증권_산업,2025-11-19,다올투자증권,inbox/다올투자증권_전자장비와기기_AI가 쏘아올린 ESS 시장의 개화와 한국의 배터리_20251119.pdf,demand_forecasts,50,유럽,EV,실적치,2024,2007,,천대,유럽 BEV 판매대수,28,실적치는 원문 지표 재확인 필요,,,,
2025-11-19_다올투자증권_산업,2025-11-19,다올투자증권,inbox/다올투자증권_전자장비와기기_AI가 쏘아올린 ESS 시장의 개화와 한국의 배터리_20251119.pdf,demand_forecasts,55,중국,EV,실적치,2020,995,,천대,중국 BEV 판매대수,28,실적치는 원문 지표 재확인 필요,,,,
2025-11-19_다올투자증권_산업,2025-11-19,다올투자증권,inbox/다올투자증권_전자장비와기기_AI가 쏘아올린 ESS 시장의 개화와 한국의 배터리_20251119.pdf,demand_forecasts,56,중국,EV,실적치,2021,2724,,천대,중국 BEV 판매대수,28,실적치는 원문 지표 재확인 필요,,,,
2025-11-19_다올투자증권_산업,2025-11-19,다올투자증권,inbox/다올투자증권_전자장비와기기_AI가 쏘아올린 ESS 시장의 개화와 한국의 배터리_20251119.pdf,demand_forecasts,57,중국,EV,실적치,2022,5029,,천대,중국 BEV 판매대수,28,실적치는 원문 지표 재확인 필요,,,,
2025-11-19_다올투자증권_산업,2025-11-19,다올투자증권,inbox/다올투자증권_전자장비와기기_AI가 쏘아올린 ESS 시장의 개화와 한국의 배터리_20251119.pdf,demand_forecasts,58,중국,EV,실적치,2023,6238,,천대,중국 BEV 판매대수,28,실적치는 원문 지표 재확인 필요,,,,
2025-11-19_다올투자증권_산업,2025-11-19,다올투자증권,inbox/다올투자증권_전자장비와기기_AI가 쏘아올린 ESS 시장의 개화와 한국의 배터리_20251119.pdf,demand_forecasts,59,중국,EV,실적치,2024,7109,,천대,중국 BEV 판매대수,28,실적치는 원문 지표 재확인 필요,,,,
2025-11-19_다올투자증권_산업,2025-11-19,다올투자증권,inbox/다올투자증권_전자장비와기기_AI가 쏘아올린 ESS 시장의 개화와 한국의 배터리_20251119.pdf,demand_forecasts,64,북미,EV,실적치,2020,260,,천대,미국 BEV 판매대수,28,실적치는 원문 지표 재확인 필요,,,,
2025-11-19_다올투자증권_산업,2025-11-19,다올투자증권,inbox/다올투자증권_전자장비와기기_AI가 쏘아올린 ESS 시장의 개화와 한국의 배터리_20251119.pdf,demand_forecasts,65,북미,EV,실적치,2021,490,,천대,미국 BEV 판매대수,28,실적치는 원문 지표 재확인 필요,,,,
2025-11-19_다올투자증권_산업,2025-11-19,다올투자증권,inbox/다올투자증권_전자장비와기기_AI가 쏘아올린 ESS 시장의 개화와 한국의 배터리_20251119.pdf,demand_forecasts,66,북미,EV,실적치,2022,812,,천대,미국 BEV 판매대수,28,실적치는 원문 지표 재확인 필요,,,,
2025-11-19_다올투자증권_산업,2025-11-19,다올투자증권,inbox/다올투자증권_전자장비와기기_AI가 쏘아올린 ESS 시장의 개화와 한국의 배터리_20251119.pdf,demand_forecasts,67,북미,EV,실적치,2023,1194,,천대,미국 BEV 판매대수,28,실적치는 원문 지표 재확인 필요,,,,
2025-11-19_다올투자증권_산업,2025-11-19,다올투자증권,inbox/다올투자증권_전자장비와기기_AI가 쏘아올린 ESS 시장의 개화와 한국의 배터리_20251119.pdf,demand_forecasts,68,북미,EV,실적치,2024,1254,,천대,미국 BEV 판매대수,28,실적치는 원문 지표 재확인 필요,,,,
2025-11-19_다올투자증권_산업,2025-11-19,다올투자증권,inbox/다올투자증권_전자장비와기기_AI가 쏘아올린 ESS 시장의 개화와 한국의 배터리_20251119.pdf,demand_forecasts,73,한국,EV,실적치,2020,44,,천대,한국 BEV 판매대수,28,실적치는 원문 지표 재확인 필요,,,,
2025-11-19_다올투자증권_산업,2025-11-19,다올투자증권,inbox/다올투자증권_전자장비와기기_AI가 쏘아올린 ESS 시장의 개화와 한국의 배터리_20251119.pdf,demand_forecasts,74,한국,EV,실적치,2021,97,,천대,한국 BEV 판매대수,28,실적치는 원문 지표 재확인 필요,,,,
2025-11-19_다올투자증권_산업,2025-11-19,다올투자증권,inbox/다올투자증권_전자장비와기기_AI가 쏘아올린 ESS 시장의 개화와 한국의 배터리_20251119.pdf,demand_forecasts,75,한국,EV,실적치,2022,144,,천대,한국 BEV 판매대수,28,실적치는 원문 지표 재확인 필요,,,,
2025-11-19_다올투자증권_산업,2025-11-19,다올투자증권,inbox/다올투자증권_전자장비와기기_AI가 쏘아올린 ESS 시장의 개화와 한국의 배터리_20251119.pdf,demand_forecasts,76,한국,EV,실적치,2023,139,,천대,한국 BEV 판매대수,28,실적치는 원문 지표 재확인 필요,,,,
2025-11-19_다올투자증권_산업,2025-11-19,다올투자증권,inbox/다올투자증권_전자장비와기기_AI가 쏘아올린 ESS 시장의 개화와 한국의 배터리_20251119.pdf,demand_forecasts,77,한국,EV,실적치,2024,143,,천대,한국 BEV 판매대수,28,실적치는 원문 지표 재확인 필요,,,,
2025-11-19_다올투자증권_산업,2025-11-19,다올투자증권,inbox/다올투자증권_전자장비와기기_AI가 쏘아올린 ESS 시장의 개화와 한국의 배터리_20251119.pdf,demand_forecasts,82,기타,EV,실적치,2020,26,,천대,ROW BEV 판매대수,28,실적치는 원문 지표 재확인 필요,,,,
2025-11-19_다올투자증권_산업,2025-11-19,다올투자증권,inbox/다올투자증권_전자장비와기기_AI가 쏘아올린 ESS 시장의 개화와 한국의 배터리_20251119.pdf,demand_forecasts,83,기타,EV,실적치,2021,64,,천대,ROW BEV 판매대수,28,실적치는 원문 지표 재확인 필요,,,,
2025-11-19_다올투자증권_산업,2025-11-19,다올투자증권,inbox/다올투자증권_전자장비와기기_AI가 쏘아올린 ESS 시장의 개화와 한국의 배터리_20251119.pdf,demand_forecasts,84,기타,EV,실적치,2022,234,,천대,ROW BEV 판매대수,28,실적치는 원문 지표 재확인 필요,,,,
2025-11-19_다올투자증권_산업,2025-11-19,다올투자증권,inbox/다올투자증권_전자장비와기기_AI가 쏘아올린 ESS 시장의 개화와 한국의 배터리_20251119.pdf,demand_forecasts,85,기타,EV,실적치,2023,569,,천대,ROW BEV 판매대수,28,실적치는 원문 지표 재확인 필요,,,,
2025-11-19_다올투자증권_산업,2025-11-19,다올투자증권,inbox/다올투자증권_전자장비와기기_AI가 쏘아올린 ESS 시장의 개화와 한국의 배터리_20251119.pdf,demand_forecasts,86,기타,EV,실적치,2024,600,,천대,ROW BEV 판매대수,28,실적치는 원문 지표 재확인 필요,,,,
2025-11-19_다올투자증권_산업,2025-11-19,다올투자증권,inbox/다올투자증권_전자장비와기기_AI가 쏘아올린 ESS 시장의 개화와 한국의 배터리_20251119.pdf,demand_forecasts,109,글로벌,EV,실적치,2018,75,,GWh,글로벌 전기차용 배터리 시장 규모(TAM),19,실적치는 원문 지표 재확인 필요,,,,
2025-11-19_다올투자증권_산업,2025-11-19,다올투자증권,inbox/다올투자증권_전자장비와기기_AI가 쏘아올린 ESS 시장의 개화와 한국의 배터리_20251119.pdf,demand_forecasts,110,글로벌,EV,실적치,2019,101,,GWh,글로벌 전기차용 배터리 시장 규모(TAM),19,실적치는 원문 지표 재확인 필요,,,,
2025-11-19_다올투자증권_산업,2025-11-19,다올투자증권,inbox/다올투자증권_전자장비와기기_AI가 쏘아올린 ESS 시장의 개화와 한국의 배터리_20251119.pdf,demand_forecasts,111,글로벌,EV,실적치,2020,139,,GWh,글로벌 전기차용 배터리 시장 규모(TAM),19,실적치는 원문 지표 재확인 필요,,,,
2025-11-19_다올투자증권_산업,2025-11-19,다올투자증권,inbox/다올투자증권_전자장비와기기_AI가 쏘아올린 ESS 시장의 개화와 한국의 배터리_20251119.pdf,demand_forecasts,112,글로벌,EV,실적치,2021,296,,GWh,글로벌 전기차용 배터리 시장 규모(TAM),19,실적치는 원문 지표 재확인 필요,,,,
2025-11-19_다올투자증권_산업,2025-11-19,다올투자증권,inbox/다올투자증권_전자장비와기기_AI가 쏘아올린 ESS 시장의 개화와 한국의 배터리_20251119.pdf,demand_forecasts,113,글로벌,EV,실적치,2022,511,,GWh,글로벌 전기차용 배터리 시장 규모(TAM),19,실적치는 원문 지표 재확인 필요,,,,
2025-11-19_다올투자증권_산업,2025-11-19,다올투자증권,inbox/다올투자증권_전자장비와기기_AI가 쏘아올린 ESS 시장의 개화와 한국의 배터리_20251119.pdf,demand_forecasts,114,글로벌,EV,실적치,2023,716,,GWh,글로벌 전기차용 배터리 시장 규모(TAM),19,실적치는 원문 지표 재확인 필요,,,,
2025-11-19_다올투자증권_산업,2025-11-19,다올투자증권,inbox/다올투자증권_전자장비와기기_AI가 쏘아올린 ESS 시장의 개화와 한국의 배터리_20251119.pdf,demand_forecasts,115,글로벌,EV,실적치,2024,868,,GWh,글로벌 전기차용 배터리 시장 규모(TAM),19,실적치는 원문 지표 재확인 필요,,,,
2025-11-19_다올투자증권_산업,2025-11-19,다올투자증권,inbox/다올투자증권_전자장비와기기_AI가 쏘아올린 ESS 시장의 개화와 한국의 배터리_20251119.pdf,demand_forecasts,120,글로벌,ESS,실적치,2023,227,,GWh,글로벌 ESS용 배터리 시장 규모(설치량 기준),19,실적치는 원문 지표 재확인 필요,,,,
2025-11-19_다올투자증권_산업,2025-11-19,다올투자증권,inbox/다올투자증권_전자장비와기기_AI가 쏘아올린 ESS 시장의 개화와 한국의 배터리_20251119.pdf,demand_forecasts,121,글로벌,ESS,실적치,2024,340,,GWh,글로벌 ESS용 배터리 시장 규모,19,실적치는 원문 지표 재확인 필요,,,,
2025-11-19_다올투자증권_산업,2025-11-19,다올투자증권,inbox/다올투자증권_전자장비와기기_AI가 쏘아올린 ESS 시장의 개화와 한국의 배터리_20251119.pdf,demand_forecasts,131,북미,ESS,실적치,2024,82.1,,GWh,미국 ESS 설치량(피크구간 반영),10,실적치는 원문 지표 재확인 필요,,,,
2025-11-19_다올투자증권_산업,2025-11-19,다올투자증권,inbox/다올투자증권_전자장비와기기_AI가 쏘아올린 ESS 시장의 개화와 한국의 배터리_20251119.pdf,demand_forecasts,133,중국,ESS,실적치,2024,215.5,,GWh,중국 ESS 설치량,10,실적치는 원문 지표 재확인 필요,,,,
2025-11-19_다올투자증권_산업,2025-11-19,다올투자증권,inbox/다올투자증권_전자장비와기기_AI가 쏘아올린 ESS 시장의 개화와 한국의 배터리_20251119.pdf,demand_forecasts,135,한국,ESS,실적치,2024,1.1,,GWh,대한민국 ESS 설치량,10,실적치는 원문 지표 재확인 필요,,,,
2025-11-19_다올투자증권_산업,2025-11-19,다올투자증권,inbox/다올투자증권_전자장비와기기_AI가 쏘아올린 ESS 시장의 개화와 한국의 배터리_20251119.pdf,demand_forecasts,137,기타,ESS,실적치,2024,329.1,,GWh,글로벌(20개국) ESS 설치량 합계,10,실적치는 원문 지표 재확인 필요,,,,
2025-11-19_다올투자증권_산업,2025-11-19,다올투자증권,inbox/다올투자증권_전자장비와기기_AI가 쏘아올린 ESS 시장의 개화와 한국의 배터리_20251119.pdf,demand_forecasts,139,한국,ESS,판매대수,2025,9,,GWh,LG에너지솔루션 ESS용 배터리 출하량(AMPC 대상 캐파 기준 추정),18,지원하지 않는 지표·단위 조합: 판매대수/GWh,,,,
2025-11-19_다올투자증권_산업,2025-11-19,다올투자증권,inbox/다올투자증권_전자장비와기기_AI가 쏘아올린 ESS 시장의 개화와 한국의 배터리_20251119.pdf,demand_forecasts,140,한국,ESS,판매대수,2026,19,,GWh,LG에너지솔루션 ESS용 배터리 출하량 전망,18,지원하지 않는 지표·단위 조합: 판매대수/GWh,,,,
2025-11-19_다올투자증권_산업,2025-11-19,다올투자증권,inbox/다올투자증권_전자장비와기기_AI가 쏘아올린 ESS 시장의 개화와 한국의 배터리_20251119.pdf,demand_forecasts,141,한국,ESS,판매대수,2027,41,,GWh,LG에너지솔루션 ESS용 배터리 출하량 전망,18,지원하지 않는 지표·단위 조합: 판매대수/GWh,,,,
2025-11-19_다올투자증권_산업,2025-11-19,다올투자증권,inbox/다올투자증권_전자장비와기기_AI가 쏘아올린 ESS 시장의 개화와 한국의 배터리_20251119.pdf,demand_forecasts,142,한국,ESS,판매대수,2028,54,,GWh,LG에너지솔루션 ESS용 배터리 출하량 전망,18,지원하지 않는 지표·단위 조합: 판매대수/GWh,,,,
2025-11-19_다올투자증권_산업,2025-11-19,다올투자증권,inbox/다올투자증권_전자장비와기기_AI가 쏘아올린 ESS 시장의 개화와 한국의 배터리_20251119.pdf,demand_forecasts,143,한국,ESS,판매대수,2029,56,,GWh,LG에너지솔루션 ESS용 배터리 출하량 전망,18,지원하지 않는 지표·단위 조합: 판매대수/GWh,,,,
2025-11-19_다올투자증권_산업,2025-11-19,다올투자증권,inbox/다올투자증권_전자장비와기기_AI가 쏘아올린 ESS 시장의 개화와 한국의 배터리_20251119.pdf,demand_forecasts,144,한국,ESS,판매대수,2030,58,,GWh,LG에너지솔루션 ESS용 배터리 출하량 전망,18,지원하지 않는 지표·단위 조합: 판매대수/GWh,,,,
2025-11-19_다올투자증권_산업,2025-11-19,다올투자증권,inbox/다올투자증권_전자장비와기기_AI가 쏘아올린 ESS 시장의 개화와 한국의 배터리_20251119.pdf,demand_forecasts,145,한국,ESS,판매대수,2031,60,,GWh,LG에너지솔루션 ESS용 배터리 출하량 전망,18,지원하지 않는 지표·단위 조합: 판매대수/GWh,,,,
2025-11-19_다올투자증권_산업,2025-11-19,다올투자증권,inbox/다올투자증권_전자장비와기기_AI가 쏘아올린 ESS 시장의 개화와 한국의 배터리_20251119.pdf,demand_forecasts,146,한국,ESS,판매대수,2032,60,,GWh,LG에너지솔루션 ESS용 배터리 출하량 전망,18,지원하지 않는 지표·단위 조합: 판매대수/GWh,,,,
2025-11-19_다올투자증권_산업,2025-11-19,다올투자증권,inbox/다올투자증권_전자장비와기기_AI가 쏘아올린 ESS 시장의 개화와 한국의 배터리_20251119.pdf,demand_forecasts,147,한국,EV,판매대수,2025,22,,GWh,LG에너지솔루션 EV용 배터리 출하량(AMPC 대상 캐파 기준 추정),18,지원하지 않는 지표·단위 조합: 판매대수/GWh,,,,
2025-11-19_다올투자증권_산업,2025-11-19,다올투자증권,inbox/다올투자증권_전자장비와기기_AI가 쏘아올린 ESS 시장의 개화와 한국의 배터리_20251119.pdf,demand_forecasts,148,한국,EV,판매대수,2026,41,,GWh,LG에너지솔루션 EV용 배터리 출하량 전망,18,지원하지 않는 지표·단위 조합: 판매대수/GWh,,,,
2025-11-19_다올투자증권_산업,2025-11-19,다올투자증권,inbox/다올투자증권_전자장비와기기_AI가 쏘아올린 ESS 시장의 개화와 한국의 배터리_20251119.pdf,demand_forecasts,149,한국,EV,판매대수,2027,85,,GWh,LG에너지솔루션 EV용 배터리 출하량 전망,18,지원하지 않는 지표·단위 조합: 판매대수/GWh,,,,
2025-11-19_다올투자증권_산업,2025-11-19,다올투자증권,inbox/다올투자증권_전자장비와기기_AI가 쏘아올린 ESS 시장의 개화와 한국의 배터리_20251119.pdf,demand_forecasts,150,한국,EV,판매대수,2028,141,,GWh,LG에너지솔루션 EV용 배터리 출하량 전망,18,지원하지 않는 지표·단위 조합: 판매대수/GWh,,,,
2025-11-19_다올투자증권_산업,2025-11-19,다올투자증권,inbox/다올투자증권_전자장비와기기_AI가 쏘아올린 ESS 시장의 개화와 한국의 배터리_20251119.pdf,demand_forecasts,151,한국,EV,판매대수,2029,169,,GWh,LG에너지솔루션 EV용 배터리 출하량 전망,18,지원하지 않는 지표·단위 조합: 판매대수/GWh,,,,
2025-11-19_다올투자증권_산업,2025-11-19,다올투자증권,inbox/다올투자증권_전자장비와기기_AI가 쏘아올린 ESS 시장의 개화와 한국의 배터리_20251119.pdf,demand_forecasts,152,한국,EV,판매대수,2030,177,,GWh,LG에너지솔루션 EV용 배터리 출하량 전망,18,지원하지 않는 지표·단위 조합: 판매대수/GWh,,,,
2025-11-19_다올투자증권_산업,2025-11-19,다올투자증권,inbox/다올투자증권_전자장비와기기_AI가 쏘아올린 ESS 시장의 개화와 한국의 배터리_20251119.pdf,demand_forecasts,153,한국,EV,판매대수,2031,182,,GWh,LG에너지솔루션 EV용 배터리 출하량 전망,18,지원하지 않는 지표·단위 조합: 판매대수/GWh,,,,
2025-11-19_다올투자증권_산업,2025-11-19,다올투자증권,inbox/다올투자증권_전자장비와기기_AI가 쏘아올린 ESS 시장의 개화와 한국의 배터리_20251119.pdf,demand_forecasts,154,한국,EV,판매대수,2032,187,,GWh,LG에너지솔루션 EV용 배터리 출하량 전망,18,지원하지 않는 지표·단위 조합: 판매대수/GWh,,,,
2025-11-24_SK증권_산업,2025-11-24,SK증권,inbox/SK증권_전자제품_[2026년 연간전망] ESS 배터리의 빛과 그림자_20251124.pdf,demand_forecasts,1,글로벌,합계,실적치,2023,920,,GWh,글로벌 배터리 시장규모,3,EV·ESS 외 application: 합계 | 실적치는 원문 지표 재확인 필요,,,,
2025-11-24_SK증권_산업,2025-11-24,SK증권,inbox/SK증권_전자제품_[2026년 연간전망] ESS 배터리의 빛과 그림자_20251124.pdf,demand_forecasts,2,글로벌,합계,실적치,2024,1122,,GWh,글로벌 배터리 시장규모,3,EV·ESS 외 application: 합계 | 실적치는 원문 지표 재확인 필요,,,,
2025-11-24_SK증권_산업,2025-11-24,SK증권,inbox/SK증권_전자제품_[2026년 연간전망] ESS 배터리의 빛과 그림자_20251124.pdf,demand_forecasts,3,글로벌,합계,수요량,2025,1363,,GWh,글로벌 배터리 시장규모(F),3,EV·ESS 외 application: 합계,,,,
2025-11-24_SK증권_산업,2025-11-24,SK증권,inbox/SK증권_전자제품_[2026년 연간전망] ESS 배터리의 빛과 그림자_20251124.pdf,demand_forecasts,4,글로벌,합계,수요량,2026,1569,,GWh,글로벌 배터리 시장규모(F),3,EV·ESS 외 application: 합계,,,,
2025-11-24_SK증권_산업,2025-11-24,SK증권,inbox/SK증권_전자제품_[2026년 연간전망] ESS 배터리의 빛과 그림자_20251124.pdf,demand_forecasts,5,글로벌,합계,수요량,2027,1799,,GWh,글로벌 배터리 시장규모(F),3,EV·ESS 외 application: 합계,,,,
2025-11-24_SK증권_산업,2025-11-24,SK증권,inbox/SK증권_전자제품_[2026년 연간전망] ESS 배터리의 빛과 그림자_20251124.pdf,demand_forecasts,6,글로벌,합계,수요량,2028,2063,,GWh,글로벌 배터리 시장규모(F),3,EV·ESS 외 application: 합계,,,,
2025-11-24_SK증권_산업,2025-11-24,SK증권,inbox/SK증권_전자제품_[2026년 연간전망] ESS 배터리의 빛과 그림자_20251124.pdf,demand_forecasts,7,글로벌,합계,수요량,2029,2382,,GWh,글로벌 배터리 시장규모(F),3,EV·ESS 외 application: 합계,,,,
2025-11-24_SK증권_산업,2025-11-24,SK증권,inbox/SK증권_전자제품_[2026년 연간전망] ESS 배터리의 빛과 그림자_20251124.pdf,demand_forecasts,8,글로벌,합계,수요량,2030,2771,,GWh,글로벌 배터리 시장규모(F),3,EV·ESS 외 application: 합계,,,,
2025-11-24_SK증권_산업,2025-11-24,SK증권,inbox/SK증권_전자제품_[2026년 연간전망] ESS 배터리의 빛과 그림자_20251124.pdf,demand_forecasts,9,글로벌,EV,실적치,2023,750,,GWh,"EV 배터리, 글로벌",3,실적치는 원문 지표 재확인 필요,,,,
2025-11-24_SK증권_산업,2025-11-24,SK증권,inbox/SK증권_전자제품_[2026년 연간전망] ESS 배터리의 빛과 그림자_20251124.pdf,demand_forecasts,10,글로벌,EV,실적치,2024,892,,GWh,"EV 배터리, 글로벌",3,실적치는 원문 지표 재확인 필요,,,,
2025-11-24_SK증권_산업,2025-11-24,SK증권,inbox/SK증권_전자제품_[2026년 연간전망] ESS 배터리의 빛과 그림자_20251124.pdf,demand_forecasts,17,글로벌,ESS,실적치,2023,170,,GWh,"ESS 배터리, 글로벌",3,실적치는 원문 지표 재확인 필요,,,,
2025-11-24_SK증권_산업,2025-11-24,SK증권,inbox/SK증권_전자제품_[2026년 연간전망] ESS 배터리의 빛과 그림자_20251124.pdf,demand_forecasts,18,글로벌,ESS,실적치,2024,230,,GWh,"ESS 배터리, 글로벌",3,실적치는 원문 지표 재확인 필요,,,,
2025-11-24_SK증권_산업,2025-11-24,SK증권,inbox/SK증권_전자제품_[2026년 연간전망] ESS 배터리의 빛과 그림자_20251124.pdf,demand_forecasts,25,북미,ESS,실적치,2023,15,,GWh,"ESS 배터리, 미국",3,실적치는 원문 지표 재확인 필요,,,,
2025-11-24_SK증권_산업,2025-11-24,SK증권,inbox/SK증권_전자제품_[2026년 연간전망] ESS 배터리의 빛과 그림자_20251124.pdf,demand_forecasts,26,북미,ESS,실적치,2024,37,,GWh,"ESS 배터리, 미국",3,실적치는 원문 지표 재확인 필요,,,,
2025-11-24_SK증권_산업,2025-11-24,SK증권,inbox/SK증권_전자제품_[2026년 연간전망] ESS 배터리의 빛과 그림자_20251124.pdf,demand_forecasts,33,글로벌,합계,성장률,2023,43,,%,"배터리 시장 성장률(YoY), 글로벌",14,EV·ESS 외 application: 합계,,,,
2025-11-24_SK증권_산업,2025-11-24,SK증권,inbox/SK증권_전자제품_[2026년 연간전망] ESS 배터리의 빛과 그림자_20251124.pdf,demand_forecasts,34,글로벌,합계,성장률,2024,22,,%,"배터리 시장 성장률(YoY), 글로벌",14,EV·ESS 외 application: 합계,,,,
2025-11-24_SK증권_산업,2025-11-24,SK증권,inbox/SK증권_전자제품_[2026년 연간전망] ESS 배터리의 빛과 그림자_20251124.pdf,demand_forecasts,35,글로벌,합계,성장률,2025,21,,%,"배터리 시장 성장률(YoY), 글로벌",14,EV·ESS 외 application: 합계,,,,
2025-11-24_SK증권_산업,2025-11-24,SK증권,inbox/SK증권_전자제품_[2026년 연간전망] ESS 배터리의 빛과 그림자_20251124.pdf,demand_forecasts,36,글로벌,합계,성장률,2026,15,,%,"배터리 시장 성장률(YoY), 글로벌",14,EV·ESS 외 application: 합계,,,,
2025-11-24_SK증권_산업,2025-11-24,SK증권,inbox/SK증권_전자제품_[2026년 연간전망] ESS 배터리의 빛과 그림자_20251124.pdf,demand_forecasts,37,글로벌,합계,성장률,2027,15,,%,"배터리 시장 성장률(YoY), 글로벌",14,EV·ESS 외 application: 합계,,,,
