report_id,date,house,region,application,metric,fy,value,value_prev,unit,basis,source_page,series_class,series_label,scope_note
2025-11-19_다올투자증권_산업,2025-11-19,다올투자증권,글로벌,합계,판매대수,2027,94082,,천대,글로벌 자동차 총 판매대수 전망,28,시장전체,,
2025-11-19_다올투자증권_산업,2025-11-19,다올투자증권,글로벌,합계,판매대수,2028,96999,,천대,글로벌 자동차 총 판매대수 전망,28,시장전체,,
2025-11-19_다올투자증권_산업,2025-11-19,다올투자증권,유럽,EV,실적치,2020,719,,천대,유럽 BEV 판매대수,28,시장전체,,
2025-11-19_다올투자증권_산업,2025-11-19,다올투자증권,유럽,EV,실적치,2021,1188,,천대,유럽 BEV 판매대수,28,시장전체,,
2025-11-19_다올투자증권_산업,2025-11-19,다올투자증권,유럽,EV,실적치,2022,1556,,천대,유럽 BEV 판매대수,28,시장전체,,
2025-11-19_다올투자증권_산업,2025-11-19,다올투자증권,유럽,EV,실적치,2023,2022,,천대,유럽 BEV 판매대수,28,시장전체,,
2025-11-19_다올투자증권_산업,2025-11-19,다올투자증권,유럽,EV,실적치,2024,2007,,천대,유럽 BEV 판매대수,28,시장전체,,
2025-11-19_다올투자증권_산업,2025-11-19,다올투자증권,유럽,EV,판매대수,2025,2448,,천대,유럽 BEV 판매대수 전망,28,시장전체,,
2025-11-19_다올투자증권_산업,2025-11-19,다올투자증권,유럽,EV,판매대수,2026,2963,,천대,"유럽 BEV 판매대수 전망, 2026년부터 CO2규제 강화로 EV믹스 확대",28,시장전체,,
2025-11-19_다올투자증권_산업,2025-11-19,다올투자증권,유럽,EV,판매대수,2027,3525,,천대,유럽 BEV 판매대수 전망,28,시장전체,,
2025-11-19_다올투자증권_산업,2025-11-19,다올투자증권,유럽,EV,판매대수,2028,4019,,천대,유럽 BEV 판매대수 전망,28,시장전체,,
2025-11-19_다올투자증권_산업,2025-11-19,다올투자증권,중국,EV,실적치,2020,995,,천대,중국 BEV 판매대수,28,시장전체,,
2025-11-19_다올투자증권_산업,2025-11-19,다올투자증권,중국,EV,실적치,2021,2724,,천대,중국 BEV 판매대수,28,시장전체,,
2025-11-19_다올투자증권_산업,2025-11-19,다올투자증권,중국,EV,실적치,2022,5029,,천대,중국 BEV 판매대수,28,시장전체,,
2025-11-19_다올투자증권_산업,2025-11-19,다올투자증권,중국,EV,실적치,2023,6238,,천대,중국 BEV 판매대수,28,시장전체,,
2025-11-19_다올투자증권_산업,2025-11-19,다올투자증권,중국,EV,실적치,2024,7109,,천대,중국 BEV 판매대수,28,시장전체,,
2025-11-19_다올투자증권_산업,2025-11-19,다올투자증권,중국,EV,판매대수,2025,8175,,천대,중국 BEV 판매대수 전망,28,시장전체,,
2025-11-19_다올투자증권_산업,2025-11-19,다올투자증권,중국,EV,판매대수,2026,9483,,천대,중국 BEV 판매대수 전망,28,시장전체,,
2025-11-19_다올투자증권_산업,2025-11-19,다올투자증권,중국,EV,판매대수,2027,11095,,천대,중국 BEV 판매대수 전망,28,시장전체,,
2025-11-19_다올투자증권_산업,2025-11-19,다올투자증권,중국,EV,판매대수,2028,12760,,천대,중국 BEV 판매대수 전망,28,시장전체,,
2025-11-19_다올투자증권_산업,2025-11-19,다올투자증권,북미,EV,실적치,2020,260,,천대,미국 BEV 판매대수,28,시장전체,,
2025-11-19_다올투자증권_산업,2025-11-19,다올투자증권,북미,EV,실적치,2021,490,,천대,미국 BEV 판매대수,28,시장전체,,
2025-11-19_다올투자증권_산업,2025-11-19,다올투자증권,북미,EV,실적치,2022,812,,천대,미국 BEV 판매대수,28,시장전체,,
2025-11-19_다올투자증권_산업,2025-11-19,다올투자증권,북미,EV,실적치,2023,1194,,천대,미국 BEV 판매대수,28,시장전체,,
2025-11-19_다올투자증권_산업,2025-11-19,다올투자증권,북미,EV,실적치,2024,1254,,천대,미국 BEV 판매대수,28,시장전체,,
2025-11-19_다올투자증권_산업,2025-11-19,다올투자증권,북미,EV,판매대수,2025,1354,,천대,"미국 BEV 판매대수 전망, IRA 보조금 폐지로 성장률 둔화",28,시장전체,,
2025-11-19_다올투자증권_산업,2025-11-19,다올투자증권,북미,EV,판매대수,2026,1422,,천대,"미국 BEV 판매대수 전망, 2H26 반등 기대",28,시장전체,,
2025-11-19_다올투자증권_산업,2025-11-19,다올투자증권,북미,EV,판매대수,2027,1663,,천대,미국 BEV 판매대수 전망,28,시장전체,,
2025-11-19_다올투자증권_산업,2025-11-19,다올투자증권,북미,EV,판매대수,2028,1929,,천대,미국 BEV 판매대수 전망,28,시장전체,,
2025-11-19_다올투자증권_산업,2025-11-19,다올투자증권,한국,EV,실적치,2020,44,,천대,한국 BEV 판매대수,28,시장전체,,
2025-11-19_다올투자증권_산업,2025-11-19,다올투자증권,한국,EV,실적치,2021,97,,천대,한국 BEV 판매대수,28,시장전체,,
2025-11-19_다올투자증권_산업,2025-11-19,다올투자증권,한국,EV,실적치,2022,144,,천대,한국 BEV 판매대수,28,시장전체,,
2025-11-19_다올투자증권_산업,2025-11-19,다올투자증권,한국,EV,실적치,2023,139,,천대,한국 BEV 판매대수,28,시장전체,,
2025-11-19_다올투자증권_산업,2025-11-19,다올투자증권,한국,EV,실적치,2024,143,,천대,한국 BEV 판매대수,28,시장전체,,
2025-11-19_다올투자증권_산업,2025-11-19,다올투자증권,한국,EV,판매대수,2025,163,,천대,한국 BEV 판매대수 전망,28,시장전체,,
2025-11-19_다올투자증권_산업,2025-11-19,다올투자증권,한국,EV,판매대수,2026,184,,천대,한국 BEV 판매대수 전망,28,시장전체,,
2025-11-19_다올투자증권_산업,2025-11-19,다올투자증권,한국,EV,판매대수,2027,204,,천대,한국 BEV 판매대수 전망,28,시장전체,,
2025-11-19_다올투자증권_산업,2025-11-19,다올투자증권,한국,EV,판매대수,2028,227,,천대,한국 BEV 판매대수 전망,28,시장전체,,
2025-11-19_다올투자증권_산업,2025-11-19,다올투자증권,기타,EV,실적치,2020,26,,천대,ROW BEV 판매대수,28,시장전체,,
2025-11-19_다올투자증권_산업,2025-11-19,다올투자증권,기타,EV,실적치,2021,64,,천대,ROW BEV 판매대수,28,시장전체,,
2025-11-19_다올투자증권_산업,2025-11-19,다올투자증권,기타,EV,실적치,2022,234,,천대,ROW BEV 판매대수,28,시장전체,,
2025-11-19_다올투자증권_산업,2025-11-19,다올투자증권,기타,EV,실적치,2023,569,,천대,ROW BEV 판매대수,28,시장전체,,
2025-11-19_다올투자증권_산업,2025-11-19,다올투자증권,기타,EV,실적치,2024,600,,천대,ROW BEV 판매대수,28,시장전체,,
2025-11-19_다올투자증권_산업,2025-11-19,다올투자증권,기타,EV,판매대수,2025,749,,천대,ROW BEV 판매대수 전망,28,시장전체,,
2025-11-19_다올투자증권_산업,2025-11-19,다올투자증권,기타,EV,판매대수,2026,901,,천대,ROW BEV 판매대수 전망,28,시장전체,,
2025-11-19_다올투자증권_산업,2025-11-19,다올투자증권,기타,EV,판매대수,2027,1006,,천대,ROW BEV 판매대수 전망,28,시장전체,,
2025-11-19_다올투자증권_산업,2025-11-19,다올투자증권,기타,EV,판매대수,2028,1358,,천대,ROW BEV 판매대수 전망,28,시장전체,,
2025-11-19_다올투자증권_산업,2025-11-19,다올투자증권,글로벌,EV,침투율,2020,2.6,,%,글로벌 BEV 침투율(자동차 판매 대비),28,시장전체,글로벌 BEV 침투율,
2025-11-19_다올투자증권_산업,2025-11-19,다올투자증권,글로벌,EV,침투율,2021,5.7,,%,글로벌 BEV 침투율,28,시장전체,글로벌 BEV 침투율,
2025-11-19_다올투자증권_산업,2025-11-19,다올투자증권,글로벌,EV,침투율,2022,9.8,,%,글로벌 BEV 침투율,28,시장전체,글로벌 BEV 침투율,
2025-11-19_다올투자증권_산업,2025-11-19,다올투자증권,글로벌,EV,침투율,2023,11.4,,%,글로벌 BEV 침투율,28,시장전체,글로벌 BEV 침투율,
2025-11-19_다올투자증권_산업,2025-11-19,다올투자증권,글로벌,EV,침투율,2024,12.3,,%,글로벌 BEV 침투율,28,시장전체,글로벌 BEV 침투율,
2025-11-19_다올투자증권_산업,2025-11-19,다올투자증권,글로벌,EV,침투율,2025,14.1,,%,글로벌 BEV 침투율 전망,28,시장전체,글로벌 BEV 침투율,
2025-11-19_다올투자증권_산업,2025-11-19,다올투자증권,글로벌,EV,침투율,2026,16.1,,%,글로벌 BEV 침투율 전망,28,시장전체,글로벌 BEV 침투율,
2025-11-19_다올투자증권_산업,2025-11-19,다올투자증권,글로벌,EV,침투율,2027,18.6,,%,글로벌 BEV 침투율 전망,28,시장전체,글로벌 BEV 침투율,
2025-11-19_다올투자증권_산업,2025-11-19,다올투자증권,글로벌,EV,침투율,2028,20.9,,%,글로벌 BEV 침투율 전망,28,시장전체,글로벌 BEV 침투율,
2025-11-19_다올투자증권_산업,2025-11-19,다올투자증권,글로벌,EV,침투율,2020,6.7,,%,글로벌 xEV(HEV+PHEV+BEV) 침투율,28,서브세그먼트,,
2025-11-19_다올투자증권_산업,2025-11-19,다올투자증권,글로벌,EV,침투율,2021,11.7,,%,글로벌 xEV 침투율,28,서브세그먼트,,
2025-11-19_다올투자증권_산업,2025-11-19,다올투자증권,글로벌,EV,침투율,2022,17.6,,%,글로벌 xEV 침투율,28,서브세그먼트,,
2025-11-19_다올투자증권_산업,2025-11-19,다올투자증권,글로벌,EV,침투율,2023,21.1,,%,글로벌 xEV 침투율,28,서브세그먼트,,
2025-11-19_다올투자증권_산업,2025-11-19,다올투자증권,글로벌,EV,침투율,2024,25.2,,%,글로벌 xEV 침투율,28,서브세그먼트,,
2025-11-19_다올투자증권_산업,2025-11-19,다올투자증권,글로벌,EV,침투율,2025,28.6,,%,글로벌 xEV 침투율 전망,28,서브세그먼트,,
2025-11-19_다올투자증권_산업,2025-11-19,다올투자증권,글로벌,EV,침투율,2026,32.4,,%,글로벌 xEV 침투율 전망,28,서브세그먼트,,
2025-11-19_다올투자증권_산업,2025-11-19,다올투자증권,글로벌,EV,침투율,2027,36.6,,%,글로벌 xEV 침투율 전망,28,서브세그먼트,,
2025-11-19_다올투자증권_산업,2025-11-19,다올투자증권,글로벌,EV,침투율,2028,39.9,,%,글로벌 xEV 침투율 전망,28,서브세그먼트,,
2025-11-19_다올투자증권_산업,2025-11-19,다올투자증권,글로벌,EV,실적치,2018,75,,GWh,글로벌 전기차용 배터리 시장 규모(TAM),19,시장전체,,
2025-11-19_다올투자증권_산업,2025-11-19,다올투자증권,글로벌,EV,실적치,2019,101,,GWh,글로벌 전기차용 배터리 시장 규모(TAM),19,시장전체,,
2025-11-19_다올투자증권_산업,2025-11-19,다올투자증권,글로벌,EV,실적치,2020,139,,GWh,글로벌 전기차용 배터리 시장 규모(TAM),19,시장전체,,
2025-11-19_다올투자증권_산업,2025-11-19,다올투자증권,글로벌,EV,실적치,2021,296,,GWh,글로벌 전기차용 배터리 시장 규모(TAM),19,시장전체,,
2025-11-19_다올투자증권_산업,2025-11-19,다올투자증권,글로벌,EV,실적치,2022,511,,GWh,글로벌 전기차용 배터리 시장 규모(TAM),19,시장전체,,
2025-11-19_다올투자증권_산업,2025-11-19,다올투자증권,글로벌,EV,실적치,2023,716,,GWh,글로벌 전기차용 배터리 시장 규모(TAM),19,시장전체,,
2025-11-19_다올투자증권_산업,2025-11-19,다올투자증권,글로벌,EV,실적치,2024,868,,GWh,글로벌 전기차용 배터리 시장 규모(TAM),19,시장전체,,
2025-11-19_다올투자증권_산업,2025-11-19,다올투자증권,글로벌,EV,수요량,2025,974,,GWh,글로벌 전기차용 배터리 시장 규모(TAM) 전망,19,시장전체,글로벌 EV 배터리 TAM,
2025-11-19_다올투자증권_산업,2025-11-19,다올투자증권,글로벌,EV,수요량,2026,1095,,GWh,글로벌 전기차용 배터리 시장 규모(TAM) 전망,19,시장전체,글로벌 EV 배터리 TAM,
2025-11-19_다올투자증권_산업,2025-11-19,다올투자증권,글로벌,EV,수요량,2027,1276,,GWh,글로벌 전기차용 배터리 시장 규모(TAM) 전망,19,시장전체,글로벌 EV 배터리 TAM,
2025-11-19_다올투자증권_산업,2025-11-19,다올투자증권,글로벌,EV,수요량,2028,1413,,GWh,"글로벌 전기차용 배터리 시장 규모(TAM) 전망, EV용 배터리 시장은 1TWh를 이미 상회",19,시장전체,글로벌 EV 배터리 TAM,
2025-11-19_다올투자증권_산업,2025-11-19,다올투자증권,글로벌,ESS,실적치,2023,227,,GWh,글로벌 ESS용 배터리 시장 규모(설치량 기준),19,시장전체,,
2025-11-19_다올투자증권_산업,2025-11-19,다올투자증권,글로벌,ESS,실적치,2024,340,,GWh,글로벌 ESS용 배터리 시장 규모,19,시장전체,,
2025-11-19_다올투자증권_산업,2025-11-19,다올투자증권,글로벌,ESS,수요량,2025,544,,GWh,"글로벌 ESS용 배터리 시장 규모 전망, 최근 매년 50% 이상 고성장",19,시장전체,,
2025-11-19_다올투자증권_산업,2025-11-19,다올투자증권,글로벌,ESS,수요량,2030,760,,GWh,"글로벌 ESS용 배터리 시장 규모, 현재의 시장 컨센서스치",19,참고치,,
2025-11-19_다올투자증권_산업,2025-11-19,다올투자증권,글로벌,ESS,수요량,2030,2000,,GWh,"다올투자증권 추정치(연평균 30% 성장 가정시), ESS 시장이 EV 시장 규모(2028E 1,413GWh)를 넘어설 것으로 전망",19,시나리오,,
2025-11-19_다올투자증권_산업,2025-11-19,다올투자증권,북미,ESS,수요량,2025,75.3,,GWh,미국 데이터센터/그리드향 ESS 설치 수요(IEA 기준 신재생 저장수요 매개변수 반영 추정),8,서브세그먼트,,
2025-11-19_다올투자증권_산업,2025-11-19,다올투자증권,북미,ESS,수요량,2030,308.2,,GWh,"미국 데이터센터/그리드향 ESS 설치 수요 전망, AI훈련 부하 확대에 따라 2h에서 4h 수준으로 부하 가능한 ESS 용량 필요",8,서브세그먼트,,
2025-11-19_다올투자증권_산업,2025-11-19,다올투자증권,유럽,ESS,수요량,2025,27.4,,GWh,유럽 데이터센터/그리드향 ESS 설치 수요,8,서브세그먼트,,
2025-11-19_다올투자증권_산업,2025-11-19,다올투자증권,유럽,ESS,수요량,2030,154.1,,GWh,유럽 데이터센터/그리드향 ESS 설치 수요 전망,8,서브세그먼트,,
2025-11-19_다올투자증권_산업,2025-11-19,다올투자증권,글로벌,ESS,수요량,2025,102.7,,GWh,미국+유럽 합산 데이터센터/그리드향 ESS 설치 수요,8,서브세그먼트,,
2025-11-19_다올투자증권_산업,2025-11-19,다올투자증권,글로벌,ESS,수요량,2030,462.3,,GWh,"미국+유럽 합산 데이터센터/그리드향 ESS 설치 수요 전망, 2030년 300GWh 수준 상회 가능",8,서브세그먼트,,
2025-11-19_다올투자증권_산업,2025-11-19,다올투자증권,북미,ESS,실적치,2024,82.1,,GWh,미국 ESS 설치량(피크구간 반영),10,시장전체,,
2025-11-19_다올투자증권_산업,2025-11-19,다올투자증권,북미,ESS,수요량,2027,244.6,,GWh,미국 ESS 설치량 전망(2027P),10,참고치,,
2025-11-19_다올투자증권_산업,2025-11-19,다올투자증권,중국,ESS,실적치,2024,215.5,,GWh,중국 ESS 설치량,10,시장전체,,
2025-11-19_다올투자증권_산업,2025-11-19,다올투자증권,중국,ESS,수요량,2027,721.2,,GWh,중국 ESS 설치량 전망(2027P),10,참고치,,
2025-11-19_다올투자증권_산업,2025-11-19,다올투자증권,한국,ESS,실적치,2024,1.1,,GWh,대한민국 ESS 설치량,10,시장전체,,
2025-11-19_다올투자증권_산업,2025-11-19,다올투자증권,한국,ESS,수요량,2027,1.3,,GWh,대한민국 ESS 설치량 전망(2027P),10,참고치,,
2025-11-19_다올투자증권_산업,2025-11-19,다올투자증권,기타,ESS,실적치,2024,329.1,,GWh,글로벌(20개국) ESS 설치량 합계,10,참고치,,
2025-11-19_다올투자증권_산업,2025-11-19,다올투자증권,기타,ESS,수요량,2027,1278.5,,GWh,글로벌(20개국) ESS 설치량 합계 전망(2027P),10,참고치,,
2025-11-19_다올투자증권_산업,2025-11-19,다올투자증권,한국,ESS,판매대수,2025,9,,GWh,LG에너지솔루션 ESS용 배터리 출하량(AMPC 대상 캐파 기준 추정),18,시장전체,,
2025-11-19_다올투자증권_산업,2025-11-19,다올투자증권,한국,ESS,판매대수,2026,19,,GWh,LG에너지솔루션 ESS용 배터리 출하량 전망,18,시장전체,,
2025-11-19_다올투자증권_산업,2025-11-19,다올투자증권,한국,ESS,판매대수,2027,41,,GWh,LG에너지솔루션 ESS용 배터리 출하량 전망,18,시장전체,,
2025-11-19_다올투자증권_산업,2025-11-19,다올투자증권,한국,ESS,판매대수,2028,54,,GWh,LG에너지솔루션 ESS용 배터리 출하량 전망,18,시장전체,,
2025-11-19_다올투자증권_산업,2025-11-19,다올투자증권,한국,ESS,판매대수,2029,56,,GWh,LG에너지솔루션 ESS용 배터리 출하량 전망,18,시장전체,,
2025-11-19_다올투자증권_산업,2025-11-19,다올투자증권,한국,ESS,판매대수,2030,58,,GWh,LG에너지솔루션 ESS용 배터리 출하량 전망,18,시장전체,,
2025-11-19_다올투자증권_산업,2025-11-19,다올투자증권,한국,ESS,판매대수,2031,60,,GWh,LG에너지솔루션 ESS용 배터리 출하량 전망,18,시장전체,,
2025-11-19_다올투자증권_산업,2025-11-19,다올투자증권,한국,ESS,판매대수,2032,60,,GWh,LG에너지솔루션 ESS용 배터리 출하량 전망,18,시장전체,,
2025-11-19_다올투자증권_산업,2025-11-19,다올투자증권,한국,EV,판매대수,2025,22,,GWh,LG에너지솔루션 EV용 배터리 출하량(AMPC 대상 캐파 기준 추정),18,시장전체,,
2025-11-19_다올투자증권_산업,2025-11-19,다올투자증권,한국,EV,판매대수,2026,41,,GWh,LG에너지솔루션 EV용 배터리 출하량 전망,18,시장전체,,
2025-11-19_다올투자증권_산업,2025-11-19,다올투자증권,한국,EV,판매대수,2027,85,,GWh,LG에너지솔루션 EV용 배터리 출하량 전망,18,시장전체,,
2025-11-19_다올투자증권_산업,2025-11-19,다올투자증권,한국,EV,판매대수,2028,141,,GWh,LG에너지솔루션 EV용 배터리 출하량 전망,18,시장전체,,
2025-11-19_다올투자증권_산업,2025-11-19,다올투자증권,한국,EV,판매대수,2029,169,,GWh,LG에너지솔루션 EV용 배터리 출하량 전망,18,시장전체,,
2025-11-19_다올투자증권_산업,2025-11-19,다올투자증권,한국,EV,판매대수,2030,177,,GWh,LG에너지솔루션 EV용 배터리 출하량 전망,18,시장전체,,
2025-11-19_다올투자증권_산업,2025-11-19,다올투자증권,한국,EV,판매대수,2031,182,,GWh,LG에너지솔루션 EV용 배터리 출하량 전망,18,시장전체,,
2025-11-19_다올투자증권_산업,2025-11-19,다올투자증권,한국,EV,판매대수,2032,187,,GWh,LG에너지솔루션 EV용 배터리 출하량 전망,18,시장전체,,
2025-11-24_SK증권_산업,2025-11-24,SK증권,글로벌,합계,실적치,2023,920,,GWh,글로벌 배터리 시장규모,3,시장전체,,
2025-11-24_SK증권_산업,2025-11-24,SK증권,글로벌,합계,실적치,2024,1122,,GWh,글로벌 배터리 시장규모,3,시장전체,,
2025-11-24_SK증권_산업,2025-11-24,SK증권,글로벌,합계,수요량,2025,1363,,GWh,글로벌 배터리 시장규모(F),3,시장전체,,
2025-11-24_SK증권_산업,2025-11-24,SK증권,글로벌,합계,수요량,2026,1569,,GWh,글로벌 배터리 시장규모(F),3,시장전체,,
2025-11-24_SK증권_산업,2025-11-24,SK증권,글로벌,합계,수요량,2027,1799,,GWh,글로벌 배터리 시장규모(F),3,시장전체,,
2025-11-24_SK증권_산업,2025-11-24,SK증권,글로벌,합계,수요량,2028,2063,,GWh,글로벌 배터리 시장규모(F),3,시장전체,,
2025-11-24_SK증권_산업,2025-11-24,SK증권,글로벌,합계,수요량,2029,2382,,GWh,글로벌 배터리 시장규모(F),3,시장전체,,
2025-11-24_SK증권_산업,2025-11-24,SK증권,글로벌,합계,수요량,2030,2771,,GWh,글로벌 배터리 시장규모(F),3,시장전체,,
2025-11-24_SK증권_산업,2025-11-24,SK증권,글로벌,EV,실적치,2023,750,,GWh,"EV 배터리, 글로벌",3,시장전체,,
2025-11-24_SK증권_산업,2025-11-24,SK증권,글로벌,EV,실적치,2024,892,,GWh,"EV 배터리, 글로벌",3,시장전체,,
2025-11-24_SK증권_산업,2025-11-24,SK증권,글로벌,EV,수요량,2025,1075,,GWh,"EV 배터리, 글로벌(F)",3,시장전체,EV 배터리 수요(글로벌),
2025-11-24_SK증권_산업,2025-11-24,SK증권,글로벌,EV,수요량,2026,1210,,GWh,2년 전 추정 대비 약 450GWh 하회(명시적 수치는 비공개),9,시장전체,EV 배터리 수요(글로벌),
2025-11-24_SK증권_산업,2025-11-24,SK증권,글로벌,EV,수요량,2027,1367,,GWh,"EV 배터리, 글로벌(F)",3,시장전체,EV 배터리 수요(글로벌),
2025-11-24_SK증권_산업,2025-11-24,SK증권,글로벌,EV,수요량,2028,1545,,GWh,"EV 배터리, 글로벌(F)",3,시장전체,EV 배터리 수요(글로벌),
2025-11-24_SK증권_산업,2025-11-24,SK증권,글로벌,EV,수요량,2029,1761,,GWh,"EV 배터리, 글로벌(F)",3,시장전체,EV 배터리 수요(글로벌),
2025-11-24_SK증권_산업,2025-11-24,SK증권,글로벌,EV,수요량,2030,2026,,GWh,"EV 배터리, 글로벌(F)",3,시장전체,EV 배터리 수요(글로벌),
2025-11-24_SK증권_산업,2025-11-24,SK증권,글로벌,ESS,실적치,2023,170,,GWh,"ESS 배터리, 글로벌",3,시장전체,,
2025-11-24_SK증권_산업,2025-11-24,SK증권,글로벌,ESS,실적치,2024,230,,GWh,"ESS 배터리, 글로벌",3,시장전체,,
2025-11-24_SK증권_산업,2025-11-24,SK증권,글로벌,ESS,수요량,2025,288,,GWh,"ESS 배터리, 글로벌(F)",3,시장전체,ESS 배터리 수요(글로벌),
2025-11-24_SK증권_산업,2025-11-24,SK증권,글로벌,ESS,수요량,2026,359,,GWh,2년 전 추정 대비 약 100GWh 상회(명시적 수치는 비공개),9,시장전체,ESS 배터리 수요(글로벌),
2025-11-24_SK증권_산업,2025-11-24,SK증권,글로벌,ESS,수요량,2027,431,,GWh,"ESS 배터리, 글로벌(F)",3,시장전체,ESS 배터리 수요(글로벌),
2025-11-24_SK증권_산업,2025-11-24,SK증권,글로벌,ESS,수요량,2028,518,,GWh,"ESS 배터리, 글로벌(F)",3,시장전체,ESS 배터리 수요(글로벌),
2025-11-24_SK증권_산업,2025-11-24,SK증권,글로벌,ESS,수요량,2029,621,,GWh,"ESS 배터리, 글로벌(F)",3,시장전체,ESS 배터리 수요(글로벌),
2025-11-24_SK증권_산업,2025-11-24,SK증권,글로벌,ESS,수요량,2030,745,,GWh,"ESS 배터리, 글로벌(F)",3,시장전체,ESS 배터리 수요(글로벌),
2025-11-24_SK증권_산업,2025-11-24,SK증권,북미,ESS,실적치,2023,15,,GWh,"ESS 배터리, 미국",3,시장전체,,
2025-11-24_SK증권_산업,2025-11-24,SK증권,북미,ESS,실적치,2024,37,,GWh,"ESS 배터리, 미국",3,시장전체,,
2025-11-24_SK증권_산업,2025-11-24,SK증권,북미,ESS,수요량,2025,54,,GWh,"ESS 배터리, 미국(F); p.16 북미ESS수요 전망과 동일",3,시장전체,ESS 배터리 수요(미국),
2025-11-24_SK증권_산업,2025-11-24,SK증권,북미,ESS,수요량,2026,75,,GWh,"ESS 배터리, 미국(F); p.16 북미ESS수요 전망과 동일",3,시장전체,ESS 배터리 수요(미국),
2025-11-24_SK증권_산업,2025-11-24,SK증권,북미,ESS,수요량,2027,97,,GWh,"ESS 배터리, 미국(F); p.16 북미ESS수요 전망과 동일",3,시장전체,ESS 배터리 수요(미국),
2025-11-24_SK증권_산업,2025-11-24,SK증권,북미,ESS,수요량,2028,120,,GWh,"ESS 배터리, 미국(F); p.16 북미ESS수요 전망과 동일",3,시장전체,ESS 배터리 수요(미국),
2025-11-24_SK증권_산업,2025-11-24,SK증권,북미,ESS,수요량,2029,149,,GWh,"ESS 배터리, 미국(F)",3,시장전체,ESS 배터리 수요(미국),
2025-11-24_SK증권_산업,2025-11-24,SK증권,북미,ESS,수요량,2030,184,,GWh,"ESS 배터리, 미국(F)",3,시장전체,ESS 배터리 수요(미국),
2025-11-24_SK증권_산업,2025-11-24,SK증권,글로벌,합계,성장률,2023,43,,%,"배터리 시장 성장률(YoY), 글로벌",14,시장전체,,
2025-11-24_SK증권_산업,2025-11-24,SK증권,글로벌,합계,성장률,2024,22,,%,"배터리 시장 성장률(YoY), 글로벌",14,시장전체,,
2025-11-24_SK증권_산업,2025-11-24,SK증권,글로벌,합계,성장률,2025,21,,%,"배터리 시장 성장률(YoY), 글로벌",14,시장전체,,
2025-11-24_SK증권_산업,2025-11-24,SK증권,글로벌,합계,성장률,2026,15,,%,"배터리 시장 성장률(YoY), 글로벌",14,시장전체,,
2025-11-24_SK증권_산업,2025-11-24,SK증권,글로벌,합계,성장률,2027,15,,%,"배터리 시장 성장률(YoY), 글로벌",14,시장전체,,
2025-11-24_SK증권_산업,2025-11-24,SK증권,글로벌,합계,성장률,2028,15,,%,"배터리 시장 성장률(YoY), 글로벌",14,시장전체,,
2025-11-24_SK증권_산업,2025-11-24,SK증권,글로벌,합계,성장률,2029,16,,%,"배터리 시장 성장률(YoY), 글로벌",14,시장전체,,
2025-11-24_SK증권_산업,2025-11-24,SK증권,글로벌,합계,성장률,2030,16,,%,"배터리 시장 성장률(YoY), 글로벌",14,시장전체,,
2025-11-24_SK증권_산업,2025-11-24,SK증권,글로벌,EV,성장률,2023,43,,%,"EV 배터리 성장률(YoY), 글로벌",14,시장전체,,
2025-11-24_SK증권_산업,2025-11-24,SK증권,글로벌,EV,성장률,2024,19,,%,"EV 배터리 성장률(YoY), 글로벌",14,시장전체,,
2025-11-24_SK증권_산업,2025-11-24,SK증권,글로벌,EV,성장률,2025,20,,%,"EV 배터리 성장률(YoY), 글로벌",14,시장전체,,
2025-11-24_SK증권_산업,2025-11-24,SK증권,글로벌,EV,성장률,2026,13,,%,"EV 배터리 성장률(YoY), 글로벌",14,시장전체,,
2025-11-24_SK증권_산업,2025-11-24,SK증권,글로벌,EV,성장률,2027,13,,%,"EV 배터리 성장률(YoY), 글로벌",14,시장전체,,
2025-11-24_SK증권_산업,2025-11-24,SK증권,글로벌,EV,성장률,2028,13,,%,"EV 배터리 성장률(YoY), 글로벌",14,시장전체,,
2025-11-24_SK증권_산업,2025-11-24,SK증권,글로벌,EV,성장률,2029,14,,%,"EV 배터리 성장률(YoY), 글로벌",14,시장전체,,
2025-11-24_SK증권_산업,2025-11-24,SK증권,글로벌,EV,성장률,2030,15,,%,"EV 배터리 성장률(YoY), 글로벌",14,시장전체,,
2025-11-24_SK증권_산업,2025-11-24,SK증권,글로벌,ESS,성장률,2023,42,,%,"ESS 배터리 성장률(YoY), 글로벌",14,시장전체,,
2025-11-24_SK증권_산업,2025-11-24,SK증권,글로벌,ESS,성장률,2024,35,,%,"ESS 배터리 성장률(YoY), 글로벌",14,시장전체,,
2025-11-24_SK증권_산업,2025-11-24,SK증권,글로벌,ESS,성장률,2025,25,,%,"ESS 배터리 성장률(YoY), 글로벌",14,시장전체,,
2025-11-24_SK증권_산업,2025-11-24,SK증권,글로벌,ESS,성장률,2026,25,,%,"ESS 배터리 성장률(YoY), 글로벌",14,시장전체,,
2025-11-24_SK증권_산업,2025-11-24,SK증권,글로벌,ESS,성장률,2027,20,,%,"ESS 배터리 성장률(YoY), 글로벌",14,시장전체,,
2025-11-24_SK증권_산업,2025-11-24,SK증권,글로벌,ESS,성장률,2028,20,,%,"ESS 배터리 성장률(YoY), 글로벌",14,시장전체,,
2025-11-24_SK증권_산업,2025-11-24,SK증권,글로벌,ESS,성장률,2029,20,,%,"ESS 배터리 성장률(YoY), 글로벌",14,시장전체,,
