source_group,source_file,source_ids,page,page_count,legacy_covered,priority,selection_reason,candidate_type,markets,companies,ownership_signals,applications,geographies,metrics,company_metrics,units,risk_flags,score,visual_review_status
inbox,IBK투자증권_전자장비와기기_배터리 World War_20230912.pdf,2023-09-12_IBK투자증권_산업,101,136,N,P3,정량키워드,시장,EV|ESS,,,,,YoY,,%,,8,대기
inbox,IBK투자증권_전자장비와기기_역대급 북미 배터리 설계사_20240226.pdf,2024-02-26_IBK투자증권_산업,95,116,N,P3,정량키워드,시장,EV,,,,,CAPA,CAPA,%,,8,대기
inbox,IBK투자증권_전자장비와기기_역대급 북미 배터리 설계사_20240226.pdf,2024-02-26_IBK투자증권_산업,98,116,N,P3,정량키워드,시장,EV|ESS,,,,,YoY,,%,,8,대기
inbox,SK증권_전자장비와기기_배터리 패러다임의 변화 (feat. IT 탐방왕이 바라본 2차전지)_20230523.pdf,2023-05-23_SK증권_산업,105,142,N,P3,정량키워드,시장,EV|ESS,,,,,CAPA,CAPA,%,,8,대기
inbox,다올투자증권_전자장비와기기_AI가 쏘아올린 ESS 시장의 개화와 한국의 배터리_20251119.pdf,2025-11-19_다올투자증권_산업,15,45,N,P3,정량키워드,시장,ESS,,,,,수요,,GW,,8,대기
inbox,다올투자증권_전자장비와기기_AI가 쏘아올린 ESS 시장의 개화와 한국의 배터리_20251119.pdf,2025-11-19_다올투자증권_산업,24,45,N,P3,정량키워드,시장,EV,,,,미국,침투율,,%,,8,대기
inbox,대신증권_전자장비와기기_K배터리 목표시총 400조_20230706.pdf,2023-07-06_대신증권_산업,74,120,N,P3,정량키워드,시장,EV|ESS,,,,,YoY,,%,,8,대기
inbox,대신증권_전자장비와기기_K배터리 목표시총 400조_20230706.pdf,2023-07-06_대신증권_산업,86,120,N,P3,정량키워드,시장,EV,,,,,YoY,,%,,8,대기
inbox,대신증권_전자장비와기기_K배터리 목표시총 400조_20230706.pdf,2023-07-06_대신증권_산업,87,120,N,P3,정량키워드,시장,EV,,,,,YoY,,%,,8,대기
inbox,"삼성증권_자동차_Beyond Chasm 로봇의 심장, 배터리_20250321.pdf",2025-03-21_삼성증권_산업,51,79,N,P3,정량키워드,시장,EV,,,,,수요,,%,,8,대기
inbox,상상인증권_자동차_2025년 연간 전망 완성차와 배터리에 기대할 수 있는 것_20241021.pdf,2024-10-21_상상인증권_산업,28,74,N,P3,정량키워드,시장,EV,,,,북미|미국|유럽|중국,생산량,생산량,%,,8,대기
inbox,상상인증권_자동차_2025년 연간 전망 완성차와 배터리에 기대할 수 있는 것_20241021.pdf,2024-10-21_상상인증권_산업,66,74,N,P3,정량키워드,시장,EV,,,,북미|유럽|중국,수요,,%,,8,대기
inbox,유안타증권_LG에너지솔루션_미국 ESS 현지화의 최대 수혜_20260624.pdf,2026-06-24_유안타증권_LGES,2,3,N,P3,정량키워드,시장,EV|ESS,,,,,YoY,,%,,8,대기
inbox,유진투자증권_전자장비와기기_배터리 2024 OUTLOOK TREND SETTER_20231121.pdf,2023-11-21_유진투자증권_산업,12,71,N,P3,정량키워드,시장,EV,,,,,수요,,%,,8,대기
inbox,유진투자증권_전자장비와기기_배터리 2024 OUTLOOK TREND SETTER_20231121.pdf,2023-11-21_유진투자증권_산업,63,71,N,P3,정량키워드,회사,,SK온,,,,CAPA,CAPA,GWH,,8,대기
inbox,"하나증권_전자장비와기기_Weekly 이배속  ESS 성장 지속, 기대감 없는 EV의 반등_20260406.pdf",2026-04-06_하나증권_산업,17,29,N,P3,정량키워드,시장,EV|ESS,,,,,YoY,,%,,8,대기
inbox,하나증권_전자장비와기기_배터리 징비록_20250516.pdf,2025-05-16_하나증권_산업,31,57,N,P3,정량키워드,회사,,LG에너지솔루션|삼성SDI|CATL,,,,CAPA,CAPA,GWH,수주·계약,8,대기
inbox,하나증권_전자장비와기기_배터리 투자자가 준비해야 하는 3가지_20260608.pdf,2026-06-08_하나증권_산업,17,30,N,P3,정량키워드,시장,EV|ESS,,,,,YoY,,%,,8,대기
inbox,"유진투자증권_복합유틸리티_산업재 D(ata)PT - 「나트륨이온배터리, 게임체인저가 될 것인가」_20240520.pdf",2024-05-20_유진투자증권_산업,26,102,N,P3,정량키워드,시장,EV,,,,,용량,,%,,7,대기
inbox,하나증권_전자장비와기기_인터배터리가 투자자에게 주는 함의_20260316.pdf,2026-03-16_하나증권_산업,34,53,N,P3,정량키워드,시장,EV,,,,,용량,,%,,7,대기
inbox,iM증권_전자장비와기기_미국 ESS 산업 구조 변화의 시작(한국 배터리 산업의 제2의 서막)_20250725.pdf,2025-07-25_iM증권_산업,3,20,Y,AUDIT,정량키워드+기존시장데이터,시장,EV|ESS,Tesla,,데이터센터|Grid/Utility|UPS,북미|미국|중국|한국,수요|용량,,%|GWH,,14,대기
inbox,삼성증권_전자장비와기기_2차전지 산업 분석 11편 - AI 데이터센터와 배터리_20251023.pdf,2025-10-23_삼성증권_산업,17,39,Y,AUDIT,정량키워드+기존시장데이터,시장,EV|ESS,LG에너지솔루션,,UPS,글로벌|북미|미국|한국,수요|성장률,,%|GWH,수주·계약,14,대기
inbox,유진투자증권_전자장비와기기_배터리 2024 OUTLOOK TREND SETTER_20231121.pdf,2023-11-21_유진투자증권_산업,7,71,Y,AUDIT,정량키워드+기존시장데이터,시장,EV,Tesla,JV,,미국|유럽|중국|한국,판매량|점유율,판매량,대|만대,,14,대기
inbox,하나증권_전자장비와기기_배터리 투자자가 준비해야 하는 3가지_20260608.pdf,2026-06-08_하나증권_산업,2,30,Y,AUDIT,정량키워드+기존시장데이터,시장,EV|ESS,LG에너지솔루션|삼성SDI|SK온|Tesla,,데이터센터|BESS,미국|유럽|중국,판매대수|수요|용량|YoY,,%|대|만대,,14,대기
inbox,IBK투자증권_전자장비와기기_역대급 북미 배터리 설계사_20240226.pdf,2024-02-26_IBK투자증권_산업,18,116,Y,AUDIT,정량키워드+기존시장데이터,시장·회사,EV,Tesla,,,글로벌|북미|미국|유럽|중국|한국,출하량|침투율|YoY,출하량,%|GWH,,13,대기
inbox,IBK투자증권_전자장비와기기_역대급 북미 배터리 설계사_20240226.pdf,2024-02-26_IBK투자증권_산업,23,116,Y,AUDIT,정량키워드+기존시장데이터,시장,EV,Tesla,,,북미|미국,판매량|침투율|점유율|YoY,판매량,%|만대,,13,대기
inbox,IBK투자증권_전자장비와기기_역대급 북미 배터리 설계사_20240226.pdf,2024-02-26_IBK투자증권_산업,68,116,Y,AUDIT,정량키워드+기존시장데이터,시장·회사,EV,Tesla,,,북미|미국|유럽,판매량|생산량|생산능력|CAPA,판매량|생산량|생산능력|CAPA,%|GWH,,13,대기
inbox,SK증권_전자제품_[2026년 연간전망] ESS 배터리의 빛과 그림자_20251124.pdf,2025-11-24_SK증권_산업,14,25,Y,AUDIT,정량키워드+기존시장데이터,시장·회사,EV|ESS,LG에너지솔루션|삼성SDI|SK온,,데이터센터,북미|미국|중국|한국,생산능력|수요|캐파|capacity,생산능력|캐파|capacity,GWH,,13,대기
inbox,iM증권_전자장비와기기_미국 ESS 산업 구조 변화의 시작(한국 배터리 산업의 제2의 서막)_20250725.pdf,2025-07-25_iM증권_산업,14,20,Y,AUDIT,정량키워드+기존시장데이터,시장,EV|ESS,LG에너지솔루션|삼성SDI|SK온,,데이터센터,북미|미국|중국|한국,판매량|수요|용량|침투율|점유율,판매량,%,,13,대기
inbox,iM증권_전자장비와기기_미국 ESS 산업 구조 변화의 시작(한국 배터리 산업의 제2의 서막)_20250725.pdf,2025-07-25_iM증권_산업,16,20,Y,AUDIT,정량키워드+기존시장데이터,시장·회사,ESS,LG에너지솔루션|삼성SDI,,,북미|미국|중국|한국,출하량|점유율|성장률|YoY,출하량,%|GWH,,13,대기
inbox,"하나증권_전자장비와기기_Weekly 이배속  ESS 성장 지속, 기대감 없는 EV의 반등_20260406.pdf",2026-04-06_하나증권_산업,13,29,Y,AUDIT,정량키워드+기존시장데이터,시장,EV,Tesla,,,미국,판매량|판매대수|침투율|YoY,판매량,%|대|만대,,13,대기
inbox,"하나증권_전자장비와기기_Weekly 이배속  ESS 성장 지속, 기대감 없는 EV의 반등_20260406.pdf",2026-04-06_하나증권_산업,15,29,Y,AUDIT,정량키워드+기존시장데이터,시장·회사,EV,LG에너지솔루션|삼성SDI|SK온|CATL|BYD|Panasonic|CALB,,,글로벌|미국|유럽|중국|한국,판매량|출하량|YoY,판매량|출하량,%|GWH,,13,대기
inbox,하나증권_전자장비와기기_배터리 투자자가 준비해야 하는 3가지_20260608.pdf,2026-06-08_하나증권_산업,1,30,Y,AUDIT,정량키워드+기존시장데이터,시장,EV|ESS,LG에너지솔루션|삼성SDI|Tesla,,데이터센터,미국|유럽|한국,출하량|수요|점유율|성장률|YoY,출하량,%,수주·계약,13,대기
inbox,하나증권_전자장비와기기_배터리 투자자가 준비해야 하는 3가지_20260608.pdf,2026-06-08_하나증권_산업,15,30,Y,AUDIT,정량키워드+기존시장데이터,시장·회사,EV,LG에너지솔루션|삼성SDI|SK온|CATL|BYD|Panasonic|CALB,,,글로벌|미국|유럽|중국|한국,판매량|출하량|YoY,판매량|출하량,%|GWH,,13,대기
inbox,흥국증권_전자장비와기기_2025년 미리보기 전열 재정비(ft.4680 배터리 로드맵)_20250203.pdf,2025-02-03_흥국증권_산업,7,46,Y,AUDIT,정량키워드+기존시장데이터,시장·회사,EV|ESS,LG에너지솔루션|Tesla,,,북미,판매량|수요|YoY|CAPA,판매량|CAPA,%|GWH,수주·계약,13,대기
inbox,흥국증권_전자장비와기기_2025년 미리보기 전열 재정비(ft.4680 배터리 로드맵)_20250203.pdf,2025-02-03_흥국증권_산업,10,46,Y,AUDIT,정량키워드+기존시장데이터,시장·회사,EV|ESS,삼성SDI,JV,,,판매량|수요|성장률|YoY|CAPA,판매량|CAPA,%|GWH,,13,대기
inbox,IBK투자증권_전자장비와기기_역대급 북미 배터리 설계사_20240226.pdf,2024-02-26_IBK투자증권_산업,25,116,Y,AUDIT,정량키워드+기존시장데이터,시장,EV,Tesla,,,북미,판매량|용량|CAPA,판매량|CAPA,만대,,12,대기
inbox,SK증권_전자제품_[2026년 연간전망] ESS 배터리의 빛과 그림자_20251124.pdf,2025-11-24_SK증권_산업,9,25,Y,AUDIT,정량키워드+기존시장데이터,시장·회사,EV|ESS,LG에너지솔루션|삼성SDI|SK온,,,글로벌|한국,판매량|출하량|생산능력|수요|성장률|캐파,판매량|출하량|생산능력|캐파,GWH,,12,대기
inbox,다올투자증권_전자장비와기기_AI가 쏘아올린 ESS 시장의 개화와 한국의 배터리_20251119.pdf,2025-11-19_다올투자증권_산업,8,45,Y,AUDIT,정량키워드+기존시장데이터,시장,ESS,,,데이터센터,미국|유럽|한국,수요|용량,,GW|GWH|TWH,,12,대기
inbox,다올투자증권_전자장비와기기_AI가 쏘아올린 ESS 시장의 개화와 한국의 배터리_20251119.pdf,2025-11-19_다올투자증권_산업,18,45,Y,AUDIT,정량키워드+기존시장데이터,시장·회사,EV|ESS,LG에너지솔루션,JV,,,출하량|생산량,출하량|생산량,GWH,,12,대기
inbox,삼성증권_전자장비와기기_2차전지 산업 분석 11편 - AI 데이터센터와 배터리_20251023.pdf,2025-10-23_삼성증권_산업,5,39,Y,AUDIT,정량키워드+기존시장데이터,시장,EV|ESS,,,데이터센터|UPS,북미|미국|한국,설치량|수요|용량,,%|GW|GWH|TWH,,12,대기
inbox,유진투자증권_전자장비와기기_2026 연간전망 2026년 희망의 K배터리 밸류체인_20251124.pdf,2025-11-24_유진투자증권_산업,8,73,Y,AUDIT,정량키워드+기존시장데이터,시장,ESS,,,데이터센터|Grid/Utility|BESS,글로벌|미국|유럽,설치용량|수요|용량,,%|GWH,,12,대기
inbox,유진투자증권_전자장비와기기_2026 연간전망 2026년 희망의 K배터리 밸류체인_20251124.pdf,2025-11-24_유진투자증권_산업,9,73,Y,AUDIT,정량키워드+기존시장데이터,시장,EV|ESS,,,BESS,글로벌|미국|유럽,수요|용량,,%|GWH,,12,대기
inbox,유진투자증권_전자장비와기기_2H26 OUTLOOK 화려한 배터리 테마주 장세 시작_20260517.pdf,2026-05-17_유진투자증권_산업,6,101,Y,AUDIT,정량키워드+기존시장데이터,시장,EV|ESS,,,BESS,미국|유럽,판매대수|YoY,,%|GWH,,12,대기
inbox,유진투자증권_전자장비와기기_2H26 OUTLOOK 화려한 배터리 테마주 장세 시작_20260517.pdf,2026-05-17_유진투자증권_산업,11,101,Y,AUDIT,정량키워드+기존시장데이터,시장,ESS,,,데이터센터|Grid/Utility|BESS,글로벌|미국|유럽,설치용량|수요|용량,,%|GWH,,12,대기
inbox,유진투자증권_전자장비와기기_2H26 OUTLOOK 화려한 배터리 테마주 장세 시작_20260517.pdf,2026-05-17_유진투자증권_산업,12,101,Y,AUDIT,정량키워드+기존시장데이터,시장,EV|ESS,,,BESS,글로벌|미국|유럽,수요|용량|성장률,,%|GWH,,12,대기
inbox,유진투자증권_전자장비와기기_2H26 OUTLOOK 화려한 배터리 테마주 장세 시작_20260517.pdf,2026-05-17_유진투자증권_산업,17,101,Y,AUDIT,정량키워드+기존시장데이터,시장,EV|ESS,,,BESS,중국,생산능력|설치량|수요,생산능력,GW|GWH,,12,대기
inbox,"하나증권_전자장비와기기_Weekly 이배속  ESS 성장 지속, 기대감 없는 EV의 반등_20260406.pdf",2026-04-06_하나증권_산업,7,29,Y,AUDIT,정량키워드+기존시장데이터,시장,ESS,,,Grid/Utility,글로벌|미국|유럽|중국,설치량|YoY,,%|GWH,,12,대기
inbox,IBK투자증권_전자장비와기기_배터리 World War_20230912.pdf,2023-09-12_IBK투자증권_산업,9,136,Y,AUDIT,정량키워드+기존시장데이터,시장,EV,,,,글로벌|미국|유럽|중국,판매량|YoY,판매량,%|만대,,11,대기
inbox,IBK투자증권_전자장비와기기_역대급 북미 배터리 설계사_20240226.pdf,2024-02-26_IBK투자증권_산업,10,116,Y,AUDIT,정량키워드+기존시장데이터,시장,EV,,,,글로벌|미국|유럽|중국,판매량|성장률|YoY,판매량,%|만대,,11,대기
inbox,IBK투자증권_전자장비와기기_역대급 북미 배터리 설계사_20240226.pdf,2024-02-26_IBK투자증권_산업,11,116,Y,AUDIT,정량키워드+기존시장데이터,시장,EV,,,,글로벌|미국|유럽|중국,판매량|수요|침투율|성장률|YoY,판매량,%|만대,,11,대기
inbox,IBK투자증권_전자장비와기기_역대급 북미 배터리 설계사_20240226.pdf,2024-02-26_IBK투자증권_산업,12,116,Y,AUDIT,정량키워드+기존시장데이터,시장,EV,,,,글로벌|미국|유럽|중국,판매량|출하량|성장률|YoY,판매량|출하량,%|GWH,,11,대기
inbox,"SK증권_전자장비와기기_K-배터리, 네 가지 위기와 미래 승부수_20250610.pdf",2025-06-10_SK증권_산업,28,64,Y,AUDIT,정량키워드+기존시장데이터,시장,EV,,,,글로벌,출하량|성장률|YoY,출하량,%|만대,,11,대기
inbox,SK증권_전자장비와기기_배터리 패러다임의 변화 (feat. IT 탐방왕이 바라본 2차전지)_20230523.pdf,2023-05-23_SK증권_산업,49,142,Y,AUDIT,정량키워드+기존시장데이터,시장,EV,,,,글로벌|중국|한국,수요|침투율|캐파,캐파,%|GWH|만대,,11,대기
inbox,SK증권_전자장비와기기_배터리 패러다임의 변화 (feat. IT 탐방왕이 바라본 2차전지)_20230523.pdf,2023-05-23_SK증권_산업,60,142,Y,AUDIT,정량키워드+기존시장데이터,시장,EV|ESS,,,상업·산업용(C&I),한국,수요|용량|침투율|성장률,,%|GWH|만대,,11,대기
inbox,다올투자증권_전자장비와기기_AI가 쏘아올린 ESS 시장의 개화와 한국의 배터리_20251119.pdf,2025-11-19_다올투자증권_산업,10,45,Y,AUDIT,정량키워드+기존시장데이터,시장,ESS,,,데이터센터,미국|중국,설치량,,%|GWH|대,,11,대기
inbox,다올투자증권_전자장비와기기_AI가 쏘아올린 ESS 시장의 개화와 한국의 배터리_20251119.pdf,2025-11-19_다올투자증권_산업,19,45,Y,AUDIT,정량키워드+기존시장데이터,시장,EV|ESS,,,,글로벌|미국|유럽|중국|한국,설치량|용량,,%|GW|GWH|TWH,,11,대기
inbox,"삼성증권_자동차_Beyond Chasm 로봇의 심장, 배터리_20250321.pdf",2025-03-21_삼성증권_산업,22,79,Y,AUDIT,정량키워드+기존시장데이터,시장,EV,,,,글로벌|한국,수요|용량|성장률,,%|GWH|TWH|대|만대|백만대,,11,대기
inbox,상상인증권_자동차_2025년 연간 전망 완성차와 배터리에 기대할 수 있는 것_20241021.pdf,2024-10-21_상상인증권_산업,11,74,Y,AUDIT,정량키워드+기존시장데이터,시장,EV,BYD|Tesla,,,중국,점유율,,%|대,,11,대기
inbox,유진투자증권_전자장비와기기_2026 연간전망 2026년 희망의 K배터리 밸류체인_20251124.pdf,2025-11-24_유진투자증권_산업,15,73,Y,AUDIT,정량키워드+기존시장데이터,시장,ESS,,,BESS,,설치량|용량|캐파,캐파,%|GW|GWH,,11,대기
inbox,유진투자증권_전자장비와기기_2026 연간전망 2026년 희망의 K배터리 밸류체인_20251124.pdf,2025-11-24_유진투자증권_산업,29,73,Y,AUDIT,정량키워드+기존시장데이터,시장,EV,,,상업·산업용(C&I),,판매대수|YoY|sales,sales,%|대,,11,대기
inbox,유진투자증권_전자장비와기기_2H26 OUTLOOK 화려한 배터리 테마주 장세 시작_20260517.pdf,2026-05-17_유진투자증권_산업,36,101,Y,AUDIT,정량키워드+기존시장데이터,시장,EV|ESS,,,,글로벌,생산능력|수요|캐파,생산능력|캐파,%|GWH,,11,대기
inbox,유진투자증권_전자장비와기기_배터리 2024 OUTLOOK TREND SETTER_20231121.pdf,2023-11-21_유진투자증권_산업,6,71,Y,AUDIT,정량키워드+기존시장데이터,시장,EV,,,,미국|유럽|중국,판매량|출하량|수요|침투율|성장률,판매량|출하량,%|GWH|만대,,11,대기
inbox,"하나증권_전자장비와기기_Weekly 이배속  ESS 성장 지속, 기대감 없는 EV의 반등_20260406.pdf",2026-04-06_하나증권_산업,9,29,Y,AUDIT,정량키워드+기존시장데이터,시장,EV,,,,글로벌|미국|유럽|중국,판매량|YoY,판매량,%|만대,,11,대기
inbox,"하나증권_전자장비와기기_Weekly 이배속  ESS 성장 지속, 기대감 없는 EV의 반등_20260406.pdf",2026-04-06_하나증권_산업,10,29,Y,AUDIT,정량키워드+기존시장데이터,시장,EV,,,,미국|중국,판매량|점유율|YoY,판매량,%|대,,11,대기
inbox,하나증권_전자장비와기기_배터리 투자자가 준비해야 하는 3가지_20260608.pdf,2026-06-08_하나증권_산업,8,30,Y,AUDIT,정량키워드+기존시장데이터,시장,ESS,,,Grid/Utility,글로벌|미국|유럽|중국,설치량|YoY,,GWH,,11,대기
inbox,하나증권_전자장비와기기_배터리 투자자가 준비해야 하는 3가지_20260608.pdf,2026-06-08_하나증권_산업,9,30,Y,AUDIT,정량키워드+기존시장데이터,시장,EV,,,,글로벌|미국|유럽|중국,판매량|YoY,판매량,%|만대,,11,대기
inbox,하나증권_전자장비와기기_배터리 투자자가 준비해야 하는 3가지_20260608.pdf,2026-06-08_하나증권_산업,10,30,Y,AUDIT,정량키워드+기존시장데이터,시장,EV,,,,미국|중국,판매량|점유율|YoY,판매량,%|대,,11,대기
inbox,흥국증권_전자장비와기기_2025년 미리보기 전열 재정비(ft.4680 배터리 로드맵)_20250203.pdf,2025-02-03_흥국증권_산업,21,46,Y,AUDIT,정량키워드+기존시장데이터,회사,,LG에너지솔루션|Tesla,,,중국,판매량|수요|YoY,판매량,%|GWH,,11,대기
